LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752174600.535254,212313.000,32726,3,PG,1,100,2502
1752174600.575254,212353.000,32740,2,PG,1,100,2503
1752174600.615254,212393.000,32740,2,PG,1,100,2502
1752174600.655254,212433.000,32760,3,PG,1,100,2499
1752174600.695254,212473.000,32760,3,PG,1,100,2501
1752174600.735254,212513.000,32760,3,PG,1,100,2500
1752174600.775254,212553.000,32776,2,PG,1,100,2500
1752174600.815254,212593.000,32776,2,PG,1,100,2515
1752174600.855254,212633.000,32793,3,PG,1,100,2519
1752174600.895254,212673.000,32793,3,PG,1,100,2520
1752174600.935254,212713.000,32793,3,PG,1,100,2508
1752174600.975254,212753.000,32810,2,PG,1,100,2504
1752174601.015254,212793.000,32810,2,PG,1,100,2517
1752174601.055254,212833.000,32827,3,PG,1,100,2509
1752174601.095254,212873.000,32827,3,PG,1,100,2498
1752174601.135254,212913.000,32827,3,PG,1,100,2510
1752174601.175254,212953.000,32845,3,PG,1,100,2510
1752174601.215254,212993.000,32845,3,PG,1,100,2511
1752174601.255254,213033.000,32845,3,PG,1,100,2507
1752174601.295254,213073.000,32862,2,PG,1,100,2515
1752174601.335254,213113.000,32862,2,PG,1,100,2506
1752174601.375254,213153.000,32877,3,PG,1,100,2498
1752174601.415254,213193.000,32877,3,PG,1,100,2506
1752174601.455254,213233.000,32877,3,PG,1,100,2508
1752174601.495254,213273.000,32894,2,PG,1,100,2507
1752174601.535254,213313.000,32894,2,PG,1,100,2494
1752174601.575254,213353.000,32912,3,PG,1,100,2501
1752174601.615254,213393.000,32912,3,PG,1,100,2509
1752174601.655254,213433.000,32912,3,PG,1,100,2515
1752174601.695254,213473.000,32930,2,PG,1,100,2515
1752174601.735254,213513.000,32930,2,PG,1,100,2520
1752174601.775254,213553.000,32944,3,PG,1,100,2501
1752174601.815254,213593.000,32944,3,PG,1,100,2500
1752174601.855254,213633.000,32944,3,PG,1,100,2511
1752174601.895254,213673.000,32961,2,PG,1,100,2508
1752174601.935254,213713.000,32961,2,PG,1,100,2501
1752174601.975254,213753.000,32978,3,PG,1,100,2500
1752174602.015254,213793.000,32978,3,PG,1,100,2517
1752174602.055254,213833.000,32978,3,PG,1,100,2511
1752174602.095254,213873.000,32997,2,PG,1,100,2508
1752174602.135254,213913.000,32997,2,PG,1,100,2504
1752174602.174921,213952.667,33014,3,PG,1,100,2504
1752174602.214588,213992.333,33014,3,PG,1,100,2506
1752174602.254254,214032.000,33014,3,PG,1,100,2498
1752174602.294254,214072.000,33030,2,PG,1,100,2518
1752174602.334254,214112.000,33030,2,PG,1,100,2506
1752174602.374588,214152.333,33047,3,PG,1,100,2498
1752174602.414921,214192.667,33047,3,PG,1,100,2497
1752174602.455254,214233.000,33047,3,PG,1,100,2513
1752174602.495254,214273.000,33064,3,PG,1,100,2487
1752174602.535254,214313.000,33064,3,PG,1,100,2507
1752174602.575254,214353.000,33064,3,PG,1,100,2521
