LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1752174610.160254,221938.000,34330,3,PR,1,100,68405
1752174610.200254,221978.000,34349,2,PR,1,100,68406
1752174610.240254,222018.000,34349,2,PR,1,100,68400
1752174610.280254,222058.000,34364,3,PR,1,100,68414
1752174610.320254,222098.000,34364,3,PR,1,100,68417
1752174610.360254,222138.000,34364,3,PR,1,100,68385
1752174610.400254,222178.000,34388,4,PR,1,100,68398
1752174610.440254,222218.000,34388,4,PR,1,100,68417
1752174610.480254,222258.000,34388,4,PR,1,100,68414
1752174610.520254,222298.000,34388,4,PR,1,100,68427
1752174610.560254,222338.000,34404,2,PR,1,100,68405
1752174610.600254,222378.000,34404,2,PR,1,100,68413
1752174610.640254,222418.000,34422,3,PR,1,100,68398
1752174610.680254,222458.000,34422,3,PR,1,100,68409
1752174610.720254,222498.000,34422,3,PR,1,100,68405
1752174610.760254,222538.000,34438,2,PR,1,100,68392
1752174610.800254,222578.000,34438,2,PR,1,100,68388
1752174610.840254,222618.000,34455,3,PR,1,100,68419
1752174610.880254,222658.000,34455,3,PR,1,100,68414
1752174610.920254,222698.000,34455,3,PR,1,100,68401
1752174610.960254,222738.000,34471,2,PR,1,100,68402
1752174611.000254,222778.000,34471,2,PR,1,100,68413
1752174611.040254,222818.000,34491,3,PR,1,100,68422
1752174611.080254,222858.000,34491,3,PR,1,100,68426
1752174611.120254,222898.000,34491,3,PR,1,100,68415
1752174611.160253,222938.000,34507,2,PR,1,100,68413
1752174611.200253,222978.000,34507,2,PR,1,100,68406
1752174611.240253,223018.000,34523,3,PR,1,100,68412
1752174611.280253,223058.000,34523,3,PR,1,100,68411
1752174611.320253,223098.000,34523,3,PR,1,100,68391
1752174611.360253,223138.000,34539,3,PR,1,100,68397
1752174611.400253,223178.000,34539,3,PR,1,100,68417
1752174611.440253,223218.000,34539,3,PR,1,100,68403
1752174611.480253,223258.000,34556,2,PR,1,100,68399
1752174611.520253,223298.000,34556,2,PR,1,100,68407
1752174611.560253,223338.000,34574,3,PR,1,100,68420
1752174611.600253,223378.000,34574,3,PR,1,100,68411
1752174611.640253,223418.000,34574,3,PR,1,100,68408
1752174611.680253,223458.000,34594,2,PR,1,100,68430
1752174611.720253,223498.000,34594,2,PR,1,100,68412
1752174611.760253,223538.000,34608,3,PR,1,100,68413
1752174611.800253,223578.000,34608,3,PR,1,100,68406
1752174611.840253,223618.000,34608,3,PR,1,100,68415
1752174611.880253,223658.000,34625,2,PR,1,100,68419
1752174611.920253,223698.000,34625,2,PR,1,100,68403
1752174611.960253,223738.000,34642,3,PR,1,100,68397
1752174612.000253,223778.000,34642,3,PR,1,100,68402
1752174612.040253,223818.000,34642,3,PR,1,100,68398
1752174612.080253,223858.000,34659,2,PR,1,100,68389
1752174612.120253,223898.000,34659,2,PR,1,100,68376
1752174612.160253,223938.000,34675,3,PR,1,100,68389
1752174612.200253,223978.000,34675,3,PR,1,100,68422
1752174612.240253,224018.000,34675,3,PR,1,100,68398
1752174612.280253,224058.000,34694,2,PR,1,100,68420
1752174612.320253,224098.000,34694,2,PR,1,100,68408
