LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1752175137.740208,749518.000,55036,2,AK,1,100,RD
1752175140.294208,752072.000,55874,2,AK,1,100,55034
1752175142.848208,754626.000,55874,2,AK,1,100,RD
1752175142.853708,754631.500,55877,2,AK,1,100,55875
1752175142.859208,754637.000,55877,2,AK,1,100,RD
1752175145.408208,757186.000,56713,2,AK,1,100,55875
1752175147.957208,759735.000,56713,2,AK,1,100,RD
1752175147.977208,759755.000,56716,2,AK,1,100,56714
1752175147.997208,759775.000,56716,2,AK,1,100,RD
1752175150.539707,762317.500,57553,2,AK,1,100,56714
1752175153.082207,764860.000,57553,2,AK,1,100,RD
1752175153.089207,764867.000,57556,2,AK,1,100,57554
1752175153.096207,764874.000,57556,2,AK,1,100,RD
1752175155.650707,767428.500,58394,2,AK,1,100,57554
1752175158.205207,769983.000,58394,2,AK,1,100,RD
1752175158.211207,769989.000,58397,2,AK,1,100,58395
1752175158.217207,769995.000,58397,2,AK,1,100,RD
1752175160.769707,772547.500,59233,2,AK,1,100,58395
1752175163.322206,775100.000,59233,2,AK,1,100,RD
1752175163.330706,775108.500,59236,2,AK,1,100,59234
1752175163.339206,775117.000,59236,2,AK,1,100,RD
1752175165.893206,777671.000,60075,2,AK,1,100,59234
1752175168.447206,780225.000,60075,2,AK,1,100,RD
1752175168.454706,780232.500,60078,2,AK,1,100,60076
1752175168.462206,780240.000,60078,2,AK,1,100,RD
1752175171.020206,782798.000,60916,2,AK,1,100,60076
1752175173.578205,785356.000,60916,2,AK,1,100,RD
1752175173.586705,785364.500,60919,2,AK,1,100,60917
1752175173.595205,785373.000,60919,2,AK,1,100,RD
1752175176.165705,787943.500,61758,2,AK,1,100,60917
1752175178.736205,790514.000,61758,2,AK,1,100,RD
1752175178.742205,790520.000,61761,2,AK,1,100,61759
1752175178.748205,790526.000,61761,2,AK,1,100,RD
1752175181.299205,793077.000,62599,2,AK,1,100,61759
1752175183.850205,795628.000,62599,2,AK,1,100,RD
1752175183.857705,795635.500,62602,2,AK,1,100,62600
1752175183.865205,795643.000,62602,2,AK,1,100,RD
1752175186.415704,798193.500,63442,2,AK,1,100,62600
1752175188.966204,800744.000,63442,2,AK,1,100,RD
1752175188.982704,800760.500,63445,2,AK,1,100,63443
1752175188.999204,800777.000,63445,2,AK,1,100,RD
