LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1752780448.330918,438757.500,5219,2,EL,1,100,-14660.400391
1752780448.397418,438824.000,5219,2,EL,1,100,-14657.599609
1752780448.464419,438891.000,5236,1,EL,1,100,-14659.799805
1752780448.530919,438957.500,5251,2,EL,1,100,-14698.400391
1752780448.597419,439024.000,5251,2,EL,1,100,-14755.799805
1752780448.664420,439091.000,5267,1,EL,1,100,-14776.400391
1752780448.730920,439157.500,5287,2,EL,1,100,-14753.400391
1752780448.797421,439224.000,5287,2,EL,1,100,-14730.799805
1752780448.864421,439291.000,5303,1,EL,1,100,-14757.599609
1752780448.930921,439357.500,5320,2,EL,1,100,-14717.799805
1752780448.997422,439424.000,5320,2,EL,1,100,-14706.599609
1752780449.064422,439491.000,5336,1,EL,1,100,-14438.200195
1752780449.130922,439557.500,5354,2,EL,1,100,-14394.400391
1752780449.197423,439624.000,5354,2,EL,1,100,-14654.400391
1752780449.264423,439691.000,5370,1,EL,1,100,-14684.400391
1752780449.330923,439757.500,5385,2,EL,1,100,-14683.400391
1752780449.397424,439824.000,5385,2,EL,1,100,-14680.799805
1752780449.464424,439891.000,5402,1,EL,1,100,-14681.400391
1752780449.530925,439957.500,5421,2,EL,1,100,-14688.000000
1752780449.597425,440024.000,5421,2,EL,1,100,-14701.000000
1752780449.664425,440091.000,5437,1,EL,1,100,-14719.799805
1752780449.730926,440157.500,5453,2,EL,1,100,-14735.599609
1752780449.797426,440224.000,5453,2,EL,1,100,-14739.799805
1752780449.864426,440291.000,5469,1,EL,1,100,-14746.400391
1752780449.930927,440357.500,5486,2,EL,1,100,-14750.400391
1752780449.997427,440424.000,5486,2,EL,1,100,-14754.799805
1752780450.064427,440491.000,5502,1,EL,1,100,-14759.000000
1752780450.130928,440557.500,5521,2,EL,1,100,-14761.400391
1752780450.197428,440624.000,5521,2,EL,1,100,-14762.400391
1752780450.264429,440691.000,5538,1,EL,1,100,-14765.599609
1752780450.330929,440757.500,5555,2,EL,1,100,-14772.599609
1752780450.397429,440824.000,5555,2,EL,1,100,-14815.799805
1752780450.464430,440891.000,5574,1,EL,1,100,-14709.200195
1752780450.530930,440957.500,5591,2,EL,1,100,-14526.599609
1752780450.597430,441024.000,5591,2,EL,1,100,-14675.599609
1752780450.663931,441090.500,5605,2,EL,1,100,-14756.000000
1752780450.730431,441157.000,5605,2,EL,1,100,-14780.000000
1752780450.797431,441224.000,5623,1,EL,1,100,-14790.400391
