LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1752780461.664241,452090.750,7456,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780461.714491,452141.000,7456,4,EM,1,100,PS
1752780461.766492,452193.000,7492,4,EM,1,100,RS
1752780461.818492,452245.000,7492,4,EM,1,100,RB
1752780461.870492,452297.000,7492,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780461.922492,452349.000,7492,4,EM,1,100,PS
1752780461.972743,452399.250,7523,4,EM,1,100,RS
1752780462.022993,452449.500,7523,4,EM,1,100,RB
1752780462.073243,452499.750,7523,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780462.123493,452550.000,7523,4,EM,1,100,PS
1752780462.173744,452600.250,7559,4,EM,1,100,RS
1752780462.223994,452650.500,7559,4,EM,1,100,RB
1752780462.274244,452700.750,7559,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780462.324495,452751.000,7559,4,EM,1,100,PS
1752780462.376495,452803.000,7593,4,EM,1,100,RS
1752780462.428495,452855.000,7593,4,EM,1,100,RB
1752780462.480495,452907.000,7593,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780462.532496,452959.000,7593,4,EM,1,100,PS
1752780462.582746,453009.250,7631,4,EM,1,100,RS
1752780462.632996,453059.500,7631,4,EM,1,100,RB
1752780462.683247,453109.750,7631,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780462.733497,453160.000,7631,4,EM,1,100,PS
1752780462.783747,453210.250,7665,4,EM,1,100,RS
1752780462.833997,453260.500,7665,4,EM,1,100,RB
1752780462.884248,453310.750,7665,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780462.934498,453361.000,7665,4,EM,1,100,PS
1752780462.984748,453411.250,7700,4,EM,1,100,RS
1752780463.034998,453461.500,7700,4,EM,1,100,RB
1752780463.085249,453511.750,7700,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780463.135499,453562.000,7700,4,EM,1,100,PS
1752780463.186749,453613.250,7734,4,EM,1,100,RS
1752780463.238000,453664.500,7734,4,EM,1,100,RB
1752780463.289250,453715.750,7734,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780463.340500,453767.000,7734,4,EM,1,100,PS
1752780463.391750,453818.250,7770,4,EM,1,100,RS
1752780463.443001,453869.500,7770,4,EM,1,100,RB
1752780463.494251,453920.750,7770,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780463.545501,453972.000,7770,4,EM,1,100,PS
1752780463.596252,454022.750,7803,4,EM,1,100,RS
1752780463.647002,454073.500,7803,4,EM,1,100,RB
1752780463.697752,454124.250,7803,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780463.748502,454175.000,7803,4,EM,1,100,PS
1752780463.798503,454225.000,7837,4,EM,1,100,RS
1752780463.848503,454275.000,7837,4,EM,1,100,RB
1752780463.898503,454325.000,7837,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780463.948503,454375.000,7837,4,EM,1,100,PS
1752780463.998754,454425.250,7868,4,EM,1,100,RS
1752780464.049004,454475.500,7868,4,EM,1,100,RB
1752780464.099254,454525.750,7868,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780464.149505,454576.000,7868,4,EM,1,100,PS
1752780464.199755,454626.250,7904,4,EM,1,100,RS
1752780464.250005,454676.500,7904,4,EM,1,100,RB
1752780464.300255,454726.750,7904,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780464.350506,454777.000,7904,4,EM,1,100,PS
1752780464.402506,454829.000,7938,4,EM,1,100,RS
1752780464.454506,454881.000,7938,4,EM,1,100,RB
1752780464.506507,454933.000,7938,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780464.558507,454985.000,7938,4,EM,1,100,PS
1752780464.608757,455035.250,7971,4,EM,1,100,RS
1752780464.659007,455085.500,7971,4,EM,1,100,RB
1752780464.709258,455135.750,7971,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780464.759508,455186.000,7971,4,EM,1,100,PS
1752780464.809758,455236.250,8006,4,EM,1,100,RS
1752780464.860008,455286.500,8006,4,EM,1,100,RB
1752780464.910259,455336.750,8006,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780464.960509,455387.000,8006,4,EM,1,100,PS
1752780465.011759,455438.250,8043,4,EM,1,100,RS
1752780465.063010,455489.500,8043,4,EM,1,100,RB
1752780465.114260,455540.750,8043,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780465.165510,455592.000,8043,4,EM,1,100,PS
1752780465.217760,455644.250,8076,4,EM,1,100,RS
1752780465.270011,455696.500,8076,4,EM,1,100,RB
1752780465.322261,455748.750,8076,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780465.374511,455801.000,8076,4,EM,1,100,PS
1752780465.424512,455851.000,8108,4,EM,1,100,RS
1752780465.474512,455901.000,8108,4,EM,1,100,RB
1752780465.524512,455951.000,8108,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780465.574512,456001.000,8108,4,EM,1,100,PS
1752780465.629513,456056.000,8145,4,EM,1,100,RS
1752780465.684513,456111.000,8145,4,EM,1,100,RB
