LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752778623.960870,501153.000,14328,3,PI,1,100,158383
1752778624.000870,501193.000,14328,3,PI,1,100,158399
1752778624.040870,501233.000,14328,3,PI,1,100,158418
1752778624.080871,501273.000,14345,2,PI,1,100,158382
1752778624.120871,501313.000,14345,2,PI,1,100,158337
1752778624.160871,501353.000,14362,3,PI,1,100,158319
1752778624.200871,501393.000,14362,3,PI,1,100,158285
1752778624.240871,501433.000,14362,3,PI,1,100,158266
1752778624.280872,501473.000,14378,2,PI,1,100,158273
1752778624.320872,501513.000,14378,2,PI,1,100,158261
1752778624.360872,501553.000,14397,3,PI,1,100,158269
1752778624.400872,501593.000,14397,3,PI,1,100,158261
1752778624.440872,501633.000,14397,3,PI,1,100,158276
1752778624.480873,501673.000,14413,2,PI,1,100,158301
1752778624.520873,501713.000,14413,2,PI,1,100,158324
1752778624.560873,501753.000,14433,3,PI,1,100,158344
1752778624.600873,501793.000,14433,3,PI,1,100,158353
1752778624.640874,501833.000,14433,3,PI,1,100,158354
1752778624.680874,501873.000,14449,3,PI,1,100,158376
1752778624.720874,501913.000,14449,3,PI,1,100,158390
1752778624.760874,501953.000,14449,3,PI,1,100,158334
1752778624.800874,501993.000,14466,2,PI,1,100,158291
1752778624.840875,502033.000,14466,2,PI,1,100,158260
1752778624.880875,502073.000,14483,3,PI,1,100,158248
1752778624.920875,502113.000,14483,3,PI,1,100,158238
1752778624.960875,502153.000,14483,3,PI,1,100,158247
1752778625.000875,502193.000,14498,2,PI,1,100,158246
1752778625.040876,502233.000,14498,2,PI,1,100,158259
1752778625.080876,502273.000,14516,3,PI,1,100,158246
1752778625.120876,502313.000,14516,3,PI,1,100,158257
1752778625.160876,502353.000,14516,3,PI,1,100,158293
1752778625.200877,502393.000,14536,2,PI,1,100,158285
1752778625.240877,502433.000,14536,2,PI,1,100,158316
1752778625.280877,502473.000,14552,3,PI,1,100,158333
1752778625.320877,502513.000,14552,3,PI,1,100,158361
1752778625.360877,502553.000,14552,3,PI,1,100,158338
1752778625.400878,502593.000,14567,2,PI,1,100,158293
1752778625.440878,502633.000,14567,2,PI,1,100,158274
1752778625.480878,502673.000,14583,3,PI,1,100,158246
1752778625.520878,502713.000,14583,3,PI,1,100,158227
1752778625.560879,502753.000,14583,3,PI,1,100,158219
1752778625.600879,502793.000,14603,2,PI,1,100,158245
1752778625.640879,502833.000,14603,2,PI,1,100,158235
1752778625.680879,502873.000,14619,3,PI,1,100,158240
1752778625.720879,502913.000,14619,3,PI,1,100,158259
1752778625.760880,502953.000,14619,3,PI,1,100,158268
1752778625.800880,502993.000,14636,2,PI,1,100,158285
1752778625.840880,503033.000,14636,2,PI,1,100,158290
1752778625.880880,503073.000,14653,3,PI,1,100,158317
1752778625.920880,503113.000,14653,3,PI,1,100,158348
1752778625.960881,503153.000,14653,3,PI,1,100,158361
