LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1752617377.064564,291674.000,45301,2,GZ,1,100,0.488
1752617377.104564,291714.000,45318,3,GZ,1,100,0.427
1752617377.144564,291754.000,45318,3,GZ,1,100,0.153
1752617377.184564,291794.000,45318,3,GZ,1,100,0.397
1752617377.224564,291834.000,45335,2,GZ,1,100,0.610
1752617377.264564,291874.000,45335,2,GZ,1,100,0.793
1752617377.304564,291914.000,45354,3,GZ,1,100,0.549
1752617377.344563,291954.000,45354,3,GZ,1,100,0.183
1752617377.384563,291994.000,45354,3,GZ,1,100,-0.214
1752617377.424563,292034.000,45376,4,GZ,1,100,0.275
1752617377.464563,292074.000,45376,4,GZ,1,100,0.244
1752617377.504563,292114.000,45376,4,GZ,1,100,0.824
1752617377.544563,292154.000,45376,4,GZ,1,100,0.854
1752617377.584563,292194.000,45393,3,GZ,1,100,0.641
1752617377.624562,292234.000,45393,3,GZ,1,100,0.244
1752617377.664562,292274.000,45393,3,GZ,1,100,0.244
1752617377.704562,292314.000,45408,2,GZ,1,100,0.122
1752617377.744562,292354.000,45408,2,GZ,1,100,0.610
1752617377.784562,292394.000,45424,3,GZ,1,100,0.763
1752617377.824562,292434.000,45424,3,GZ,1,100,0.488
1752617377.864562,292474.000,45424,3,GZ,1,100,0.580
1752617377.904561,292514.000,45442,2,GZ,1,100,0.488
1752617377.944561,292554.000,45442,2,GZ,1,100,0.427
1752617377.984561,292594.000,45458,3,GZ,1,100,0.580
1752617378.024561,292634.000,45458,3,GZ,1,100,0.244
1752617378.064561,292674.000,45458,3,GZ,1,100,0.092
