LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1752794319.720596,700128,48665,1,HR,1,100,96.93
1752794320.360598,700768,48766,1,HR,1,100,96.23
1752794321.040600,701448,48885,1,HR,1,100,94.45
1752794321.653602,702061,48986,1,HR,1,100,95.68
1752794322.293604,702701,49089,1,HR,1,100,95.25
1752794322.893605,703301,49192,1,HR,1,100,96.31
1752794323.573608,703981,49308,1,HR,1,100,94.51
1752794324.213609,704621,49394,1,HR,1,100,94.34
1752794324.813611,705221,49495,1,HR,1,100,95.60
1752794325.453613,705861,49611,1,HR,1,100,95.19
1752794326.146615,706554,49714,1,HR,1,100,93.64
1752794326.786617,707194,49829,1,HR,1,100,93.67
1752794327.466619,707874,49928,1,HR,1,100,92.46
1752794328.146622,708554,50046,1,HR,1,100,91.52
1752794328.746623,709154,50145,1,HR,1,100,93.41
1752794329.386625,709794,50251,1,HR,1,100,93.48
1752794330.146628,710554,50367,1,HR,1,100,90.25
1752794330.759630,711167,50484,1,HR,1,100,92.42
1752794331.319631,711727,50570,1,HR,1,100,95.69
1752794331.919633,712327,50669,1,HR,1,100,96.65
1752794332.639635,713047,50786,1,HR,1,100,93.69
1752794333.319637,713727,50902,1,HR,1,100,92.48
1752794333.919639,714327,51001,1,HR,1,100,94.15
1752794334.639641,715047,51107,1,HR,1,100,91.75
1752794335.252643,715660,51207,1,HR,1,100,93.58
1752794335.892645,716300,51326,1,HR,1,100,93.62
1752794336.612647,717020,51443,1,HR,1,100,91.33
1752794337.212649,717620,51542,1,HR,1,100,93.26
1752794337.852651,718260,51642,1,HR,1,100,93.37
1752794338.492653,718900,51741,1,HR,1,100,93.45
1752794339.172655,719580,51864,1,HR,1,100,92.29
1752794339.825657,720233,51963,1,HR,1,100,92.62
1752794340.425659,720833,52064,1,HR,1,100,94.26
1752794341.105661,721513,52181,1,HR,1,100,92.92
1752794341.705663,722113,52282,1,HR,1,100,94.49
1752794342.265665,722673,52367,1,HR,1,100,97.30
1752794342.905667,723313,52465,1,HR,1,100,96.51
1752794343.465669,723873,52568,1,HR,1,100,98.88
1752794344.078670,724486,52667,1,HR,1,100,99.13
1752794344.678672,725086,52757,1,HR,1,100,99.32
