LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1752789150.376051,117495.000,17241,3,MZ,1,100,54
1752789150.416051,117535.000,17260,2,MZ,1,100,53
1752789150.456051,117575.000,17260,2,MZ,1,100,54
1752789150.496051,117615.000,17277,3,MZ,1,100,53
1752789150.536051,117655.000,17277,3,MZ,1,100,53
1752789150.576051,117695.000,17277,3,MZ,1,100,53
1752789150.616051,117735.000,17294,3,MZ,1,100,52
1752789150.656052,117775.000,17294,3,MZ,1,100,54
1752789150.696052,117815.000,17294,3,MZ,1,100,53
1752789150.736052,117855.000,17311,2,MZ,1,100,51
1752789150.776052,117895.000,17311,2,MZ,1,100,53
1752789150.816052,117935.000,17328,3,MZ,1,100,52
1752789150.856052,117975.000,17328,3,MZ,1,100,53
1752789150.896052,118015.000,17328,3,MZ,1,100,53
1752789150.936052,118055.000,17344,2,MZ,1,100,51
1752789150.976053,118095.000,17344,2,MZ,1,100,54
1752789151.016053,118135.000,17364,3,MZ,1,100,53
