LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752620007.061467,512833.000,15940,3,PG,1,100,2291
1752620007.101467,512873.000,15940,3,PG,1,100,2310
1752620007.141467,512913.000,15940,3,PG,1,100,2290
1752620007.180968,512952.500,15959,2,PG,1,100,2306
1752620007.220468,512992.000,15959,2,PG,1,100,2306
1752620007.260802,513032.333,15975,3,PG,1,100,2295
1752620007.301135,513072.667,15975,3,PG,1,100,2287
1752620007.341469,513113.000,15975,3,PG,1,100,2277
1752620007.380969,513152.500,15991,2,PG,1,100,2289
1752620007.420470,513192.000,15991,2,PG,1,100,2301
1752620007.460803,513232.333,16007,3,PG,1,100,2277
1752620007.501137,513272.667,16007,3,PG,1,100,2299
1752620007.541471,513313.000,16007,3,PG,1,100,2294
1752620007.580971,513352.500,16026,2,PG,1,100,2291
1752620007.620471,513392.000,16026,2,PG,1,100,2287
1752620007.660472,513432.000,16043,3,PG,1,100,2285
1752620007.700472,513472.000,16043,3,PG,1,100,2317
1752620007.740472,513512.000,16043,3,PG,1,100,2320
1752620007.780473,513552.000,16060,2,PG,1,100,2315
1752620007.820473,513592.000,16060,2,PG,1,100,2324
1752620007.860473,513632.000,16076,3,PG,1,100,2313
1752620007.900474,513672.000,16076,3,PG,1,100,2298
1752620007.940474,513712.000,16076,3,PG,1,100,2298
1752620007.980974,513752.500,16094,2,PG,1,100,2290
1752620008.021475,513793.000,16094,2,PG,1,100,2293
1752620008.061142,513832.667,16110,3,PG,1,100,2285
