LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1752620000.808414,506580.000,14876,3,PR,1,100,62434
1752620000.848415,506620.000,14876,3,PR,1,100,62437
1752620000.888415,506660.000,14893,2,PR,1,100,62419
1752620000.928415,506700.000,14893,2,PR,1,100,62406
1752620000.968416,506740.000,14908,3,PR,1,100,62425
1752620001.008416,506780.000,14908,3,PR,1,100,62431
1752620001.048416,506820.000,14908,3,PR,1,100,62430
1752620001.088417,506860.000,14927,2,PR,1,100,62431
1752620001.128417,506900.000,14927,2,PR,1,100,62445
1752620001.168417,506940.000,14945,3,PR,1,100,62434
1752620001.208418,506980.000,14945,3,PR,1,100,62449
1752620001.248418,507020.000,14945,3,PR,1,100,62449
1752620001.288418,507060.000,14962,2,PR,1,100,62448
1752620001.328419,507100.000,14962,2,PR,1,100,62459
1752620001.368419,507140.000,14978,3,PR,1,100,62459
1752620001.408419,507180.000,14978,3,PR,1,100,62435
1752620001.448420,507220.000,14978,3,PR,1,100,62419
1752620001.488420,507260.000,14994,2,PR,1,100,62414
1752620001.528420,507300.000,14994,2,PR,1,100,62428
1752620001.568421,507340.000,15012,3,PR,1,100,62417
1752620001.608421,507380.000,15012,3,PR,1,100,62421
1752620001.648421,507420.000,15012,3,PR,1,100,62408
1752620001.688422,507460.000,15030,2,PR,1,100,62425
1752620001.728422,507500.000,15030,2,PR,1,100,62406
1752620001.768422,507540.000,15047,3,PR,1,100,62418
1752620001.808423,507580.000,15047,3,PR,1,100,62416
1752620001.848423,507620.000,15047,3,PR,1,100,62410
1752620001.888423,507660.000,15063,3,PR,1,100,62450
1752620001.928424,507700.000,15063,3,PR,1,100,62463
1752620001.968424,507740.000,15063,3,PR,1,100,62441
1752620002.008424,507780.000,15080,2,PR,1,100,62438
1752620002.048425,507820.000,15080,2,PR,1,100,62434
1752620002.088425,507860.000,15097,3,PR,1,100,62441
1752620002.128425,507900.000,15097,3,PR,1,100,62427
1752620002.168426,507940.000,15097,3,PR,1,100,62395
1752620002.208426,507980.000,15113,2,PR,1,100,62414
1752620002.248426,508020.000,15113,2,PR,1,100,62406
1752620002.288427,508060.000,15131,3,PR,1,100,62398
1752620002.328427,508100.000,15131,3,PR,1,100,62392
1752620002.368427,508140.000,15131,3,PR,1,100,62395
1752620002.408428,508180.000,15147,2,PR,1,100,62399
1752620002.448428,508220.000,15147,2,PR,1,100,62401
1752620002.488428,508260.000,15166,3,PR,1,100,62402
1752620002.528429,508300.000,15166,3,PR,1,100,62420
1752620002.568429,508340.000,15166,3,PR,1,100,62417
1752620002.608429,508380.000,15182,2,PR,1,100,62420
1752620002.648430,508420.000,15182,2,PR,1,100,62409
1752620002.688430,508460.000,15198,3,PR,1,100,62412
1752620002.728430,508500.000,15198,3,PR,1,100,62408
1752620002.768431,508540.000,15198,3,PR,1,100,62400
1752620002.808431,508580.000,15214,2,PR,1,100,62412
1752620002.848431,508620.000,15214,2,PR,1,100,62394
1752620002.888432,508660.000,15231,3,PR,1,100,62388
1752620002.928432,508700.000,15231,3,PR,1,100,62408
1752620002.968432,508740.000,15231,3,PR,1,100,62411
1752620003.008433,508780.000,15248,2,PR,1,100,62391
1752620003.048433,508820.000,15248,2,PR,1,100,62405
1752620003.088433,508860.000,15267,3,PR,1,100,62414
1752620003.128434,508900.000,15267,3,PR,1,100,62414
1752620003.168434,508940.000,15267,3,PR,1,100,62416
1752620003.208434,508980.000,15283,2,PR,1,100,62418
1752620003.248435,509020.000,15283,2,PR,1,100,62427
1752620003.288435,509060.000,15301,3,PR,1,100,62419
1752620003.328435,509100.000,15301,3,PR,1,100,62393
1752620003.368436,509140.000,15301,3,PR,1,100,62404
1752620003.408103,509179.667,15317,3,PR,1,100,62410
1752620003.447770,509219.333,15317,3,PR,1,100,62388
1752620003.487437,509259.000,15317,3,PR,1,100,62386
1752620003.527937,509299.500,15332,2,PR,1,100,62387
1752620003.568437,509340.000,15332,2,PR,1,100,62410
1752620003.608104,509379.667,15350,3,PR,1,100,62411
1752620003.647771,509419.333,15350,3,PR,1,100,62418
1752620003.687438,509459.000,15350,3,PR,1,100,62419
1752620003.727939,509499.500,15368,2,PR,1,100,62408
1752620003.768439,509540.000,15368,2,PR,1,100,62410
1752620003.808106,509579.667,15386,3,PR,1,100,62413
1752620003.847773,509619.333,15386,3,PR,1,100,62427
1752620003.887440,509659.000,15386,3,PR,1,100,62420
1752620003.927940,509699.500,15407,2,PR,1,100,62402
1752620003.968441,509740.000,15407,2,PR,1,100,62405
1752620004.008108,509779.667,15423,3,PR,1,100,62405
1752620004.047775,509819.333,15423,3,PR,1,100,62405
1752620004.087442,509859.000,15423,3,PR,1,100,62404
1752620004.127942,509899.500,15440,2,PR,1,100,62409
1752620004.168442,509940.000,15440,2,PR,1,100,62418
1752620004.208109,509979.667,15460,3,PR,1,100,62415
1752620004.247776,510019.333,15460,3,PR,1,100,62418
1752620004.287443,510059.000,15460,3,PR,1,100,62420
1752620004.327944,510099.500,15478,2,PR,1,100,62417
1752620004.368444,510140.000,15478,2,PR,1,100,62412
1752620004.408111,510179.667,15492,3,PR,1,100,62407
1752620004.447778,510219.333,15492,3,PR,1,100,62438
1752620004.487445,510259.000,15492,3,PR,1,100,62409
1752620004.527945,510299.500,15509,2,PR,1,100,62420
1752620004.568446,510340.000,15509,2,PR,1,100,62418
1752620004.608113,510379.667,15528,3,PR,1,100,62403
