LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752703234.438535,513122.000,16709,2,PG,1,100,2055
1752703234.478535,513162.000,16709,2,PG,1,100,2040
1752703234.518535,513202.000,16726,3,PG,1,100,2040
1752703234.558535,513242.000,16726,3,PG,1,100,2034
1752703234.598535,513282.000,16726,3,PG,1,100,2044
1752703234.638536,513322.000,16741,2,PG,1,100,2038
1752703234.678536,513362.000,16741,2,PG,1,100,2061
1752703234.718536,513402.000,16760,3,PG,1,100,2060
1752703234.758536,513442.000,16760,3,PG,1,100,2043
1752703234.798536,513482.000,16760,3,PG,1,100,2040
1752703234.838536,513522.000,16777,3,PG,1,100,2048
1752703234.878536,513562.000,16777,3,PG,1,100,2039
