LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1752172693.048030,298588.000,47638,1,TH,1,100,38.775
1752172693.181031,298721.000,47662,1,TH,1,100,38.775
1752172693.315032,298855.000,47694,1,TH,1,100,38.754
1752172693.448033,298988.000,47710,1,TH,1,100,38.754
1752172693.581034,299121.000,47729,1,TH,1,100,38.682
1752172693.715035,299255.000,47765,1,TH,1,100,38.682
1752172693.848036,299388.000,47781,1,TH,1,100,38.704
1752172693.981037,299521.000,47798,1,TH,1,100,38.704
1752172694.115038,299655.000,47830,1,TH,1,100,38.770
1752172694.248039,299788.000,47848,1,TH,1,100,38.777
1752172694.381040,299921.000,47868,1,TH,1,100,38.689
1752172694.515042,300055.000,47884,1,TH,1,100,38.689
1752172694.648043,300188.000,47918,1,TH,1,100,38.804
1752172694.781044,300321.000,47935,1,TH,1,100,38.804
1752172694.914045,300454.000,47951,1,TH,1,100,38.710
1752172695.048046,300588.000,47987,1,TH,1,100,38.710
1752172695.181047,300721.000,48004,1,TH,1,100,38.730
1752172695.314048,300854.000,48020,1,TH,1,100,38.730
1752172695.448049,300988.000,48054,1,TH,1,100,38.658
1752172695.581050,301121.000,48073,1,TH,1,100,38.658
1752172695.714051,301254.000,48090,1,TH,1,100,38.754
1752172695.848052,301388.000,48123,1,TH,1,100,38.754
1752172695.981053,301521.000,48140,1,TH,1,100,38.703
1752172696.114055,301654.000,48157,1,TH,1,100,38.710
1752172696.248056,301788.000,48192,1,TH,1,100,38.691
1752172696.381057,301921.000,48210,1,TH,1,100,38.691
1752172696.514058,302054.000,48228,1,TH,1,100,38.753
1752172696.648059,302188.000,48247,1,TH,1,100,38.753
1752172696.781060,302321.000,48281,1,TH,1,100,38.784
1752172696.914061,302454.000,48297,1,TH,1,100,38.784
1752172697.048062,302588.000,48315,1,TH,1,100,38.672
1752172697.181063,302721.000,48348,1,TH,1,100,38.672
1752172697.314064,302854.000,48364,1,TH,1,100,38.770
1752172697.448065,302988.000,48384,1,TH,1,100,38.770
1752172697.581066,303121.000,48417,1,TH,1,100,38.746
1752172697.714068,303254.000,48434,1,TH,1,100,38.746
1752172697.848069,303388.000,48453,1,TH,1,100,38.772
1752172697.981070,303521.000,48489,1,TH,1,100,38.779
1752172698.114071,303654.000,48505,1,TH,1,100,38.720
1752172698.247072,303787.000,48529,1,TH,1,100,38.720
