LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1752622337.385608,149332.000,22397,2,GZ,1,100,1.831
1752622337.425608,149372.000,22397,2,GZ,1,100,1.373
1752622337.465942,149412.333,22414,3,GZ,1,100,1.129
1752622337.506275,149452.667,22414,3,GZ,1,100,0.763
1752622337.546609,149493.000,22414,3,GZ,1,100,0.458
1752622337.586609,149533.000,22433,2,GZ,1,100,1.892
1752622337.626610,149573.000,22433,2,GZ,1,100,1.282
1752622337.666610,149613.000,22449,3,GZ,1,100,0.153
1752622337.706610,149653.000,22449,3,GZ,1,100,-0.031
1752622337.746611,149693.000,22449,3,GZ,1,100,-0.641
1752622337.786611,149733.000,22464,2,GZ,1,100,0.244
1752622337.826611,149773.000,22464,2,GZ,1,100,0.092
1752622337.866612,149813.000,22483,3,GZ,1,100,-0.275
1752622337.906612,149853.000,22483,3,GZ,1,100,0.153
1752622337.946612,149893.000,22483,3,GZ,1,100,0.610
1752622337.986613,149933.000,22500,3,GZ,1,100,0.031
1752622338.026613,149973.000,22500,3,GZ,1,100,0.336
1752622338.066613,150013.000,22500,3,GZ,1,100,1.312
1752622338.106613,150053.000,22516,2,GZ,1,100,0.885
1752622338.146614,150093.000,22516,2,GZ,1,100,0.824
1752622338.186614,150133.000,22534,3,GZ,1,100,1.190
1752622338.226614,150173.000,22534,3,GZ,1,100,0.946
1752622338.266615,150213.000,22534,3,GZ,1,100,1.343
1752622338.306615,150253.000,22550,2,GZ,1,100,1.312
1752622338.346615,150293.000,22550,2,GZ,1,100,1.099
1752622338.386616,150333.000,22567,3,GZ,1,100,1.312
1752622338.426616,150373.000,22567,3,GZ,1,100,-0.061
1752622338.466616,150413.000,22567,3,GZ,1,100,-0.702
1752622338.506617,150453.000,22586,2,GZ,1,100,-0.519
1752622338.546617,150493.000,22586,2,GZ,1,100,0.031
1752622338.586617,150533.000,22602,3,GZ,1,100,-1.099
1752622338.626618,150573.000,22602,3,GZ,1,100,-1.587
1752622338.666618,150613.000,22602,3,GZ,1,100,0.061
1752622338.706618,150653.000,22617,2,GZ,1,100,-0.580
1752622338.746618,150693.000,22617,2,GZ,1,100,-1.129
1752622338.781952,150728.333,22636,3,GZ,1,100,-0.366
1752622338.817286,150763.667,22636,3,GZ,1,100,0.549
1752622338.852619,150799.000,22636,3,GZ,1,100,1.526
1752622338.892620,150839.000,22655,3,GZ,1,100,0.702
1752622338.932620,150879.000,22655,3,GZ,1,100,0.183
1752622338.972620,150919.000,22655,3,GZ,1,100,0.519
1752622339.012621,150959.000,22672,2,GZ,1,100,0.519
1752622339.052621,150999.000,22672,2,GZ,1,100,0.397
1752622339.092621,151039.000,22686,3,GZ,1,100,0.824
1752622339.132621,151079.000,22686,3,GZ,1,100,0.641
1752622339.172622,151119.000,22686,3,GZ,1,100,0.916
1752622339.212622,151159.000,22706,2,GZ,1,100,0.610
1752622339.252622,151199.000,22706,2,GZ,1,100,0.641
1752622339.292623,151239.000,22722,3,GZ,1,100,-0.336
1752622339.332623,151279.000,22722,3,GZ,1,100,-0.977
1752622339.372623,151319.000,22722,3,GZ,1,100,0.458
1752622339.412624,151359.000,22743,2,GZ,1,100,0.793
1752622339.452624,151399.000,22743,2,GZ,1,100,0.366
1752622339.492624,151439.000,22758,3,GZ,1,100,-0.336
1752622339.532625,151479.000,22758,3,GZ,1,100,-0.275
1752622339.572625,151519.000,22758,3,GZ,1,100,0.916
1752622339.612625,151559.000,22775,2,GZ,1,100,0.275
