LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752622341.425639,153372.000,23069,3,PI,1,100,135509
1752622341.465640,153412.000,23069,3,PI,1,100,135554
1752622341.505640,153452.000,23069,3,PI,1,100,135602
1752622341.545640,153492.000,23088,2,PI,1,100,135634
1752622341.585641,153532.000,23088,2,PI,1,100,135685
1752622341.625641,153572.000,23107,3,PI,1,100,135732
1752622341.665641,153612.000,23107,3,PI,1,100,135796
1752622341.705642,153652.000,23107,3,PI,1,100,135841
1752622341.745642,153692.000,23121,2,PI,1,100,135887
1752622341.785642,153732.000,23121,2,PI,1,100,135950
1752622341.825643,153772.000,23139,3,PI,1,100,135986
1752622341.865643,153812.000,23139,3,PI,1,100,136035
1752622341.905643,153852.000,23139,3,PI,1,100,136050
1752622341.945643,153892.000,23155,2,PI,1,100,135878
1752622341.985644,153932.000,23155,2,PI,1,100,135763
1752622342.025644,153972.000,23177,3,PI,1,100,135673
1752622342.065644,154012.000,23177,3,PI,1,100,135642
1752622342.105645,154052.000,23177,3,PI,1,100,135615
1752622342.145645,154092.000,23194,3,PI,1,100,135648
1752622342.185645,154132.000,23194,3,PI,1,100,135650
1752622342.225646,154172.000,23194,3,PI,1,100,135663
1752622342.272646,154219.000,23211,2,PI,1,100,135726
1752622342.319646,154266.000,23211,2,PI,1,100,135761
1752622342.359647,154306.000,23229,2,PI,1,100,135807
1752622342.399647,154346.000,23229,2,PI,1,100,135880
1752622342.439647,154386.000,23246,3,PI,1,100,135919
1752622342.479648,154426.000,23246,3,PI,1,100,135973
1752622342.519648,154466.000,23246,3,PI,1,100,136037
1752622342.559648,154506.000,23261,2,PI,1,100,136085
1752622342.599649,154546.000,23261,2,PI,1,100,136137
1752622342.639649,154586.000,23280,3,PI,1,100,136194
1752622342.679649,154626.000,23280,3,PI,1,100,136222
1752622342.719650,154666.000,23280,3,PI,1,100,136077
1752622342.759650,154706.000,23296,2,PI,1,100,135924
1752622342.799650,154746.000,23296,2,PI,1,100,135865
1752622342.839650,154786.000,23314,3,PI,1,100,135834
1752622342.879651,154826.000,23314,3,PI,1,100,135830
1752622342.919651,154866.000,23314,3,PI,1,100,135858
1752622342.959651,154906.000,23328,2,PI,1,100,135877
1752622342.999652,154946.000,23328,2,PI,1,100,135908
1752622343.039652,154986.000,23347,3,PI,1,100,135945
1752622343.079652,155026.000,23347,3,PI,1,100,135989
1752622343.119653,155066.000,23347,3,PI,1,100,136049
1752622343.159653,155106.000,23366,3,PI,1,100,136116
