LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1752788329.393951,630353.000,36437,2,AK,1,100,RD
1752788329.399951,630359.000,36440,2,AK,1,100,36438
1752788329.405951,630365.000,36440,2,AK,1,100,RD
1752788331.959972,632919.000,37278,2,AK,1,100,36438
1752788334.513993,635473.000,37278,2,AK,1,100,RD
1752788334.520493,635479.500,37281,2,AK,1,100,37279
1752788334.526993,635486.000,37281,2,AK,1,100,RD
1752788337.082014,638041.000,38122,2,AK,1,100,37279
1752788339.637035,640596.000,38122,2,AK,1,100,RD
1752788339.641535,640600.500,38125,2,AK,1,100,38123
1752788339.646035,640605.000,38125,2,AK,1,100,RD
1752788342.199056,643158.000,38961,2,AK,1,100,38123
1752788344.752077,645711.000,38961,2,AK,1,100,RD
1752788344.758578,645717.500,38964,2,AK,1,100,38962
1752788344.765078,645724.000,38964,2,AK,1,100,RD
1752788347.319599,648278.500,39802,2,AK,1,100,38962
1752788349.874120,650833.000,39802,2,AK,1,100,RD
1752788349.893620,650852.500,39805,2,AK,1,100,39803
1752788349.913120,650872.000,39805,2,AK,1,100,RD
1752788352.453641,653412.500,40643,2,AK,1,100,39803
1752788354.994162,655953.000,40643,2,AK,1,100,RD
1752788355.022162,655981.000,40646,2,AK,1,100,40644
1752788355.050162,656009.000,40646,2,AK,1,100,RD
1752788357.580683,658539.500,41484,2,AK,1,100,40644
1752788360.111204,661070.000,41484,2,AK,1,100,RD
1752788362.677225,663636.000,42323,2,AK,1,100,41485
1752788365.243246,666202.000,42323,2,AK,1,100,RD
1752788365.244246,666203.000,42325,2,AK,1,100,41485
1752788365.245246,666204.000,42325,2,AK,1,100,RD
1752788365.251246,666210.000,42328,2,AK,1,100,42326
1752788365.257247,666216.000,42328,2,AK,1,100,RD
1752788367.819268,668778.000,43167,2,AK,1,100,42326
1752788370.381289,671340.000,43167,2,AK,1,100,RD
1752788370.388789,671347.500,43170,2,AK,1,100,43168
1752788370.396289,671355.000,43170,2,AK,1,100,RD
1752788372.946310,673905.000,44008,2,AK,1,100,43168
1752788375.496331,676455.000,44008,2,AK,1,100,RD
1752788375.503331,676462.000,44011,2,AK,1,100,44009
1752788375.510331,676469.000,44011,2,AK,1,100,RD
1752788378.062352,679021.000,44847,2,AK,1,100,44009
1752788380.614373,681573.000,44847,2,AK,1,100,RD
1752788380.627873,681586.500,44850,2,AK,1,100,44848
1752788380.641373,681600.000,44850,2,AK,1,100,RD
1752788383.188394,684147.000,45689,2,AK,1,100,44848
1752788385.735415,686694.000,45689,2,AK,1,100,RD
1752788385.761416,686720.000,45692,2,AK,1,100,45690
1752788385.787416,686746.000,45692,2,AK,1,100,RD
1752788388.326437,689285.000,46529,2,AK,1,100,45690
1752788390.865458,691824.000,46529,2,AK,1,100,RD
1752788390.896958,691855.500,46532,2,AK,1,100,46530
1752788390.928458,691887.000,46532,2,AK,1,100,RD
1752788393.456979,694415.500,47373,2,AK,1,100,46530
1752788395.985500,696944.000,47373,2,AK,1,100,RD
1752788395.992500,696951.000,47376,2,AK,1,100,47374
