LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1752701960.970926,1237558.000,6236,2,RD,1,100,TL
1752701963.539931,1240127.000,6236,2,RD,1,100,TU
1752701966.090436,1242677.500,7073,2,RD,1,100,TL
1752701968.640942,1245228.000,7073,2,RD,1,100,TU
1752701971.211447,1247798.500,7926,2,RD,1,100,TL
1752701973.781952,1250369.000,7926,2,RD,1,100,TU
1752701976.335957,1252923.000,8765,2,RD,1,100,TL
1752701978.889963,1255477.000,8765,2,RD,1,100,TU
1752701981.458468,1258045.500,9620,2,RD,1,100,TL
1752701984.026973,1260614.000,9620,2,RD,1,100,TU
1752701986.582478,1263169.500,10457,2,RD,1,100,TL
1752701989.137984,1265725.000,10457,2,RD,1,100,TU
1752701991.705489,1268292.500,11311,2,RD,1,100,TL
1752701994.272994,1270860.000,11311,2,RD,1,100,TU
1752701996.825999,1273413.000,12151,2,RD,1,100,TL
1752701999.379004,1275966.000,12151,2,RD,1,100,TU
1752702001.945510,1278532.500,13007,2,RD,1,100,TL
1752702004.512015,1281099.000,13007,2,RD,1,100,TU
1752702007.065520,1283652.500,13846,2,RD,1,100,TL
1752702009.619025,1286206.000,13846,2,RD,1,100,TU
1752702012.177031,1288764.000,14683,2,RD,1,100,TL
1752702014.735036,1291322.000,14683,2,RD,1,100,TU
1752702017.296541,1293883.500,15539,2,RD,1,100,TL
1752702019.858046,1296445.000,15539,2,RD,1,100,TU
