LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1752701129.747226,406336.000,65226,1,TH,1,100,35.558
1752701129.881227,406470.000,65260,1,TH,1,100,35.558
1752701130.014227,406603.000,65276,1,TH,1,100,35.521
1752701130.147227,406736.000,65295,1,TH,1,100,35.528
1752701130.281228,406870.000,65331,1,TH,1,100,35.602
1752701130.414228,407003.000,65347,1,TH,1,100,35.602
1752701130.547228,407136.000,65365,1,TH,1,100,35.521
1752701130.681228,407270.000,65381,1,TH,1,100,35.521
1752701130.814229,407403.000,65415,1,TH,1,100,35.609
1752701130.947229,407536.000,65432,1,TH,1,100,35.609
1752701131.081229,407670.000,65450,1,TH,1,100,35.545
1752701131.214229,407803.000,65482,1,TH,1,100,35.552
1752701131.347230,407936.000,65499,1,TH,1,100,35.646
1752701131.481230,408070.000,65517,1,TH,1,100,35.646
1752701131.614230,408203.000,13,1,TH,1,100,35.596
1752701131.747231,408336.000,30,1,TH,1,100,35.596
1752701131.881231,408470.000,47,1,TH,1,100,35.604
1752701132.014231,408603.000,80,1,TH,1,100,35.604
1752701132.147231,408736.000,97,1,TH,1,100,35.530
1752701132.281232,408870.000,116,1,TH,1,100,35.530
1752701132.414232,409003.000,147,1,TH,1,100,35.579
1752701132.547232,409136.000,165,1,TH,1,100,35.586
1752701132.681232,409270.000,183,1,TH,1,100,35.593
1752701132.814233,409403.000,215,1,TH,1,100,35.593
1752701132.947233,409536.000,232,1,TH,1,100,35.608
1752701133.080233,409669.000,248,1,TH,1,100,35.608
1752701133.214234,409803.000,266,1,TH,1,100,35.714
1752701133.347234,409936.000,301,1,TH,1,100,35.713
1752701133.480234,410069.000,317,1,TH,1,100,35.551
1752701133.614234,410203.000,337,1,TH,1,100,35.558
1752701133.747235,410336.000,370,1,TH,1,100,35.581
1752701133.880235,410469.000,387,1,TH,1,100,35.581
1752701134.014235,410603.000,411,1,TH,1,100,35.617
1752701134.147235,410736.000,443,1,TH,1,100,35.617
1752701134.280236,410869.000,459,1,TH,1,100,35.605
1752701134.414236,411003.000,476,1,TH,1,100,35.605
1752701134.547236,411136.000,512,1,TH,1,100,35.568
1752701134.680237,411269.000,528,1,TH,1,100,35.568
1752701134.814237,411403.000,545,1,TH,1,100,35.627
1752701134.947237,411536.000,579,1,TH,1,100,35.634
1752701135.080237,411669.000,595,1,TH,1,100,35.674
1752701135.214238,411803.000,615,1,TH,1,100,35.674
1752701135.347238,411936.000,633,1,TH,1,100,35.644
1752701135.480238,412069.000,667,1,TH,1,100,35.644
1752701135.614238,412203.000,684,1,TH,1,100,35.683
1752701135.747239,412336.000,700,1,TH,1,100,35.690
1752701135.880239,412469.000,736,1,TH,1,100,35.651
1752701136.014239,412603.000,753,1,TH,1,100,35.651
1752701136.147240,412736.000,771,1,TH,1,100,35.567
1752701136.280240,412869.000,805,1,TH,1,100,35.567
1752701136.413240,413002.000,824,1,TH,1,100,35.737
1752701136.547240,413136.000,841,1,TH,1,100,35.737
1752701136.680241,413269.000,872,1,TH,1,100,35.609
1752701136.814241,413403.000,889,1,TH,1,100,35.609
1752701136.947241,413536.000,908,1,TH,1,100,35.739
1752701137.080241,413669.000,943,1,TH,1,100,35.739
1752701137.214242,413803.000,961,1,TH,1,100,35.638
1752701137.347242,413936.000,977,1,TH,1,100,35.645
1752701137.480242,414069.000,994,1,TH,1,100,35.650
1752701137.613243,414202.000,1028,1,TH,1,100,35.650
1752701137.747243,414336.000,1048,1,TH,1,100,35.623
1752701137.880243,414469.000,1066,1,TH,1,100,35.623
1752701138.013243,414602.000,1097,1,TH,1,100,35.633
1752701138.147244,414736.000,1113,1,TH,1,100,35.633
1752701138.280244,414869.000,1133,1,TH,1,100,35.667
1752701138.413244,415002.000,1168,1,TH,1,100,35.674
1752701138.547244,415136.000,1185,1,TH,1,100,35.699
1752701138.680245,415269.000,1202,1,TH,1,100,35.699
1752701138.813245,415402.000,1236,1,TH,1,100,35.642
1752701138.947245,415536.000,1252,1,TH,1,100,35.642
1752701139.080246,415669.000,1276,1,TH,1,100,35.721
1752701139.213246,415802.000,1308,1,TH,1,100,35.721
1752701139.347246,415936.000,1324,1,TH,1,100,35.639
1752701139.480246,416069.000,1343,1,TH,1,100,35.639
1752701139.613247,416202.000,1377,1,TH,1,100,35.715
1752701139.747247,416336.000,1395,1,TH,1,100,35.715
1752701139.880247,416469.000,1413,1,TH,1,100,35.736
1752701140.013247,416602.000,1429,1,TH,1,100,35.743
1752701140.146248,416735.000,1463,1,TH,1,100,35.676
1752701140.280248,416869.000,1484,1,TH,1,100,35.676
1752701140.413248,417002.000,1500,1,TH,1,100,35.629
1752701140.546249,417135.000,1532,1,TH,1,100,35.629
1752701140.680249,417269.000,1549,1,TH,1,100,35.686
1752701140.813249,417402.000,1567,1,TH,1,100,35.686
1752701140.946249,417535.000,1603,1,TH,1,100,35.752
1752701141.080250,417669.000,1620,1,TH,1,100,35.759
1752701141.213250,417802.000,1637,1,TH,1,100,35.680
1752701141.346250,417935.000,1670,1,TH,1,100,35.680
1752701141.480250,418069.000,1687,1,TH,1,100,35.712
1752701141.613251,418202.000,1708,1,TH,1,100,35.712
1752701141.746251,418335.000,1739,1,TH,1,100,35.704
1752701141.880251,418469.000,1757,1,TH,1,100,35.704
1752701142.013252,418602.000,1775,1,TH,1,100,35.714
1752701142.146252,418735.000,1792,1,TH,1,100,35.714
1752701142.280252,418869.000,1826,1,TH,1,100,35.714
